"Year","Province","Normalization","Value"
2018,"New Brunswick","Nominal Dollars (Millions)",3328
2018,"Quebec","Nominal Dollars (Millions)",23829
2018,"Ontario","Nominal Dollars (Millions)",24836
2018,"Manitoba","Nominal Dollars (Millions)",4271
2018,"Saskatchewan","Nominal Dollars (Millions)",2397
2018,"Alberta","Nominal Dollars (Millions)",7490
2018,"British Columbia","Nominal Dollars (Millions)",8970
2019,"Newfoundland and Labrador","Nominal Dollars (Millions)",1137
2019,"Prince Edward Island","Nominal Dollars (Millions)",894
2019,"Nova Scotia","Nominal Dollars (Millions)",4051
2019,"New Brunswick","Nominal Dollars (Millions)",3579
2019,"Quebec","Nominal Dollars (Millions)",26681
2019,"Ontario","Nominal Dollars (Millions)",26892
2019,"Manitoba","Nominal Dollars (Millions)",4626
2019,"Saskatchewan","Nominal Dollars (Millions)",2775
2019,"Alberta","Nominal Dollars (Millions)",8839
2019,"British Columbia","Nominal Dollars (Millions)",9259
2020,"Newfoundland and Labrador","Nominal Dollars (Millions)",1527
2020,"Prince Edward Island","Nominal Dollars (Millions)",1178
2020,"Nova Scotia","Nominal Dollars (Millions)",4822
2020,"New Brunswick","Nominal Dollars (Millions)",4207
2020,"Quebec","Nominal Dollars (Millions)",34067
2020,"Ontario","Nominal Dollars (Millions)",32849
2020,"Manitoba","Nominal Dollars (Millions)",5339
2020,"Saskatchewan","Nominal Dollars (Millions)",4055
2020,"Alberta","Nominal Dollars (Millions)",11832
2020,"British Columbia","Nominal Dollars (Millions)",11665
1950,"Alberta","Share of Provincial GDP",0.0200345516529842
1950,"British Columbia","Share of Provincial GDP",0.0176536056753132
1950,"Manitoba","Share of Provincial GDP",0.0346480239908991
1950,"New Brunswick","Share of Provincial GDP",0.0412291647393497
1950,"Newfoundland and Labrador","Share of Provincial GDP",0.0945727616533836
1950,"Nova Scotia","Share of Provincial GDP",0.0371531883361371
1950,"Ontario","Share of Provincial GDP",0.00515671275537494
1950,"Prince Edward Island","Share of Provincial GDP",0.0729185768128113
1950,"Quebec","Share of Provincial GDP",0.0071894407713747
1950,"Saskatchewan","Share of Provincial GDP",0.0308132790709957
1951,"Alberta","Share of Provincial GDP",0.0167370451161774
1951,"British Columbia","Share of Provincial GDP",0.0155212859737282
1951,"Manitoba","Share of Provincial GDP",0.0198533975077955
1951,"New Brunswick","Share of Provincial GDP",0.0349135750406276
1951,"Newfoundland and Labrador","Share of Provincial GDP",0.0766328580740571
1951,"Nova Scotia","Share of Provincial GDP",0.0336941697517879
1951,"Ontario","Share of Provincial GDP",0.00452067463610519
1951,"Prince Edward Island","Share of Provincial GDP",0.0615905677306142
1951,"Quebec","Share of Provincial GDP",0.00556177914168954
1951,"Saskatchewan","Share of Provincial GDP",0.0224900019825989
1952,"Alberta","Share of Provincial GDP",0.0245955775005269
1952,"British Columbia","Share of Provincial GDP",0.0229227237100256
1952,"Manitoba","Share of Provincial GDP",0.0252073242556565
1952,"New Brunswick","Share of Provincial GDP",0.0425554608689503
1952,"Newfoundland and Labrador","Share of Provincial GDP",0.0765243351181311
1952,"Nova Scotia","Share of Provincial GDP",0.0355352789017933
1952,"Ontario","Share of Provincial GDP",0.0143893915592661
1952,"Prince Edward Island","Share of Provincial GDP",0.0658725986465938
1952,"Quebec","Share of Provincial GDP",0.0032713650736474
1952,"Saskatchewan","Share of Provincial GDP",0.0251105950612733
1953,"Alberta","Share of Provincial GDP",0.0209873341609048
1953,"British Columbia","Share of Provincial GDP",0.0210312862546613
1953,"Manitoba","Share of Provincial GDP",0.0242267419889292
1953,"New Brunswick","Share of Provincial GDP",0.0410569187601215
1953,"Newfoundland and Labrador","Share of Provincial GDP",0.0660109432344041
1953,"Nova Scotia","Share of Provincial GDP",0.0337940272705468
1953,"Ontario","Share of Provincial GDP",0.0141487535281413
1953,"Prince Edward Island","Share of Provincial GDP",0.0713778468111575
1953,"Quebec","Share of Provincial GDP",0.00346058658750963
1953,"Saskatchewan","Share of Provincial GDP",0.0247769697047864
1954,"Alberta","Share of Provincial GDP",0.0219916856960503
1954,"British Columbia","Share of Provincial GDP",0.0217282476430707
1954,"Manitoba","Share of Provincial GDP",0.0255351870876481
1954,"New Brunswick","Share of Provincial GDP",0.0406501358899537
1954,"Newfoundland and Labrador","Share of Provincial GDP",0.0660742296287787
1954,"Nova Scotia","Share of Provincial GDP",0.0347638795350264
1954,"Ontario","Share of Provincial GDP",0.0152546089210222
1954,"Prince Edward Island","Share of Provincial GDP",0.0692141506633864
1954,"Quebec","Share of Provincial GDP",0.00329724932884554
1954,"Saskatchewan","Share of Provincial GDP",0.0325099513375344
1955,"Alberta","Share of Provincial GDP",0.0200851357192645
1955,"British Columbia","Share of Provincial GDP",0.0186691405099786
1955,"Manitoba","Share of Provincial GDP",0.0231145519946181
1955,"New Brunswick","Share of Provincial GDP",0.0378035733821882
1955,"Newfoundland and Labrador","Share of Provincial GDP",0.0605035018084272
1955,"Nova Scotia","Share of Provincial GDP",0.0334513824306433
1955,"Ontario","Share of Provincial GDP",0.0133722611981639
1955,"Prince Edward Island","Share of Provincial GDP",0.0725624353739621
1955,"Quebec","Share of Provincial GDP",0.00332502964075776
1955,"Saskatchewan","Share of Provincial GDP",0.0268853496345039
1956,"Alberta","Share of Provincial GDP",0.0194712075837966
1956,"British Columbia","Share of Provincial GDP",0.0220363418531944
1956,"Manitoba","Share of Provincial GDP",0.0236773725627336
1956,"New Brunswick","Share of Provincial GDP",0.0410530917563011
1956,"Newfoundland and Labrador","Share of Provincial GDP",0.0588547325523374
1956,"Nova Scotia","Share of Provincial GDP",0.0334565955400046
1956,"Ontario","Share of Provincial GDP",0.0137431369296545
1956,"Prince Edward Island","Share of Provincial GDP",0.0503891776424432
1956,"Quebec","Share of Provincial GDP",0.00315894254437752
1956,"Saskatchewan","Share of Provincial GDP",0.0247989179197669
1957,"Alberta","Share of Provincial GDP",0.0220055035034572
1957,"British Columbia","Share of Provincial GDP",0.0242796668003485
1957,"Manitoba","Share of Provincial GDP",0.0255486264897392
1957,"New Brunswick","Share of Provincial GDP",0.0449215096015154
1957,"Newfoundland and Labrador","Share of Provincial GDP",0.0571741956939088
1957,"Nova Scotia","Share of Provincial GDP",0.0393374085550635
1957,"Ontario","Share of Provincial GDP",0.00592192097605875
1957,"Prince Edward Island","Share of Provincial GDP",0.0768871519099125
1957,"Quebec","Share of Provincial GDP",0.00795397794483615
1957,"Saskatchewan","Share of Provincial GDP",0.0290652714880345
1958,"Alberta","Share of Provincial GDP",0.0254373012671825
1958,"British Columbia","Share of Provincial GDP",0.0300577881250083
1958,"Manitoba","Share of Provincial GDP",0.0292638288449195
1958,"New Brunswick","Share of Provincial GDP",0.0656951534092549
1958,"Newfoundland and Labrador","Share of Provincial GDP",0.12812543502092
1958,"Nova Scotia","Share of Provincial GDP",0.0502205529614988
1958,"Ontario","Share of Provincial GDP",0.0112076969568356
1958,"Prince Edward Island","Share of Provincial GDP",0.097728946664494
1958,"Quebec","Share of Provincial GDP",0.0106055072240483
1958,"Saskatchewan","Share of Provincial GDP",0.0339624600545073
1959,"Alberta","Share of Provincial GDP",0.0292566041306251
1959,"British Columbia","Share of Provincial GDP",0.0311680257840869
1959,"Manitoba","Share of Provincial GDP",0.0336625776294524
1959,"New Brunswick","Share of Provincial GDP",0.0682682052244781
1959,"Newfoundland and Labrador","Share of Provincial GDP",0.119598746533226
1959,"Nova Scotia","Share of Provincial GDP",0.0602085741777101
1959,"Ontario","Share of Provincial GDP",0.0156568198324186
1959,"Prince Edward Island","Share of Provincial GDP",0.106066312459016
1959,"Quebec","Share of Provincial GDP",0.0119874350542992
1959,"Saskatchewan","Share of Provincial GDP",0.0404667220495867
1960,"Alberta","Share of Provincial GDP",0.0290694458267832
1960,"British Columbia","Share of Provincial GDP",0.0339643829767918
1960,"Manitoba","Share of Provincial GDP",0.034499293544874
1960,"New Brunswick","Share of Provincial GDP",0.0671866623922514
1960,"Newfoundland and Labrador","Share of Provincial GDP",0.109303674236034
1960,"Nova Scotia","Share of Provincial GDP",0.0604858681815986
1960,"Ontario","Share of Provincial GDP",0.0166331384887123
1960,"Prince Edward Island","Share of Provincial GDP",0.113132779042433
1960,"Quebec","Share of Provincial GDP",0.0135963549195677
1960,"Saskatchewan","Share of Provincial GDP",0.0385041403902007
1961,"Alberta","Share of Provincial GDP",0.0306927314952673
1961,"British Columbia","Share of Provincial GDP",0.0355141327962412
1961,"Manitoba","Share of Provincial GDP",0.0371463961050529
1961,"New Brunswick","Share of Provincial GDP",0.0667563070283809
1961,"Newfoundland and Labrador","Share of Provincial GDP",0.107346589964984
1961,"Nova Scotia","Share of Provincial GDP",0.0609699135707259
1961,"Ontario","Share of Provincial GDP",0.0183287802648405
1961,"Prince Edward Island","Share of Provincial GDP",0.0987157838730909
1961,"Quebec","Share of Provincial GDP",0.0216113918270085
1961,"Saskatchewan","Share of Provincial GDP",0.0442981661527393
1962,"Alberta","Share of Provincial GDP",0.0247484969010515
1962,"British Columbia","Share of Provincial GDP",0.0184676752667453
1962,"Manitoba","Share of Provincial GDP",0.0261650770693232
1962,"New Brunswick","Share of Provincial GDP",0.0593943915019568
1962,"Newfoundland and Labrador","Share of Provincial GDP",0.113042172806892
1962,"Nova Scotia","Share of Provincial GDP",0.0549877697990998
1962,"Ontario","Share of Provincial GDP",0.0176941862860018
1962,"Prince Edward Island","Share of Provincial GDP",0.0983899487367224
1962,"Quebec","Share of Provincial GDP",0.0247464544200725
1962,"Saskatchewan","Share of Provincial GDP",0.0325704007302739
1963,"Alberta","Share of Provincial GDP",0.020840445454197
1963,"British Columbia","Share of Provincial GDP",0.0175505255308827
1963,"Manitoba","Share of Provincial GDP",0.0268062376864757
1963,"New Brunswick","Share of Provincial GDP",0.0613591109188264
1963,"Newfoundland and Labrador","Share of Provincial GDP",0.112256903257088
1963,"Nova Scotia","Share of Provincial GDP",0.0535539170765812
1963,"Ontario","Share of Provincial GDP",0.0144875189970994
1963,"Prince Edward Island","Share of Provincial GDP",0.11325423660208
1963,"Quebec","Share of Provincial GDP",0.0251294878131337
1963,"Saskatchewan","Share of Provincial GDP",0.0265032889335982
1964,"Alberta","Share of Provincial GDP",0.0187668618464285
1964,"British Columbia","Share of Provincial GDP",0.0155818188376043
1964,"Manitoba","Share of Provincial GDP",0.0302464916614329
1964,"New Brunswick","Share of Provincial GDP",0.0702024345931885
1964,"Newfoundland and Labrador","Share of Provincial GDP",0.118044048760595
1964,"Nova Scotia","Share of Provincial GDP",0.0578801439762762
1964,"Ontario","Share of Provincial GDP",0.012781263425906
1964,"Prince Edward Island","Share of Provincial GDP",0.103394246475229
1964,"Quebec","Share of Provincial GDP",0.0320739183536158
1964,"Saskatchewan","Share of Provincial GDP",0.0290902316384218
1965,"Alberta","Share of Provincial GDP",0.0192262565421678
1965,"British Columbia","Share of Provincial GDP",0.0169782189581891
1965,"Manitoba","Share of Provincial GDP",0.0311577866159103
1965,"New Brunswick","Share of Provincial GDP",0.075133642454135
1965,"Newfoundland and Labrador","Share of Provincial GDP",0.123781421989629
1965,"Nova Scotia","Share of Provincial GDP",0.0636020135137034
1965,"Ontario","Share of Provincial GDP",0.0140443859933503
1965,"Prince Edward Island","Share of Provincial GDP",0.104036583639548
1965,"Quebec","Share of Provincial GDP",0.0220420488220494
1965,"Saskatchewan","Share of Provincial GDP",0.0294145679401847
1966,"Alberta","Share of Provincial GDP",0.0206513328743487
1966,"British Columbia","Share of Provincial GDP",0.0170242916153952
1966,"Manitoba","Share of Provincial GDP",0.0391191214860046
1966,"New Brunswick","Share of Provincial GDP",0.0706166923648013
1966,"Newfoundland and Labrador","Share of Provincial GDP",0.112675410095348
1966,"Nova Scotia","Share of Provincial GDP",0.0784902233225236
1966,"Ontario","Share of Provincial GDP",0.0156521133828856
1966,"Prince Edward Island","Share of Provincial GDP",0.104033447282838
1966,"Quebec","Share of Provincial GDP",0.0248077391644681
1966,"Saskatchewan","Share of Provincial GDP",0.0324438263396192
1967,"Alberta","Share of Provincial GDP",0.0237139223164812
1967,"British Columbia","Share of Provincial GDP",0.0171331749272959
1967,"Manitoba","Share of Provincial GDP",0.0405945106780891
1967,"New Brunswick","Share of Provincial GDP",0.0943381869745829
1967,"Newfoundland and Labrador","Share of Provincial GDP",0.151653573811098
1967,"Nova Scotia","Share of Provincial GDP",0.103747719009861
1967,"Ontario","Share of Provincial GDP",0.0172359483747593
1967,"Prince Edward Island","Share of Provincial GDP",0.149402576397807
1967,"Quebec","Share of Provincial GDP",0.0305028463904536
1967,"Saskatchewan","Share of Provincial GDP",0.0371705713062484
1968,"Alberta","Share of Provincial GDP",0.0253506047742534
1968,"British Columbia","Share of Provincial GDP",0.0211083817410387
1968,"Manitoba","Share of Provincial GDP",0.0364421150804925
1968,"New Brunswick","Share of Provincial GDP",0.0930494447405942
1968,"Newfoundland and Labrador","Share of Provincial GDP",0.140064617929991
1968,"Nova Scotia","Share of Provincial GDP",0.100454406281079
1968,"Ontario","Share of Provincial GDP",0.0193503626664493
1968,"Prince Edward Island","Share of Provincial GDP",0.136734814182705
1968,"Quebec","Share of Provincial GDP",0.0320322006583914
1968,"Saskatchewan","Share of Provincial GDP",0.0386806625677626
1969,"Alberta","Share of Provincial GDP",0.0279315690119564
1969,"British Columbia","Share of Provincial GDP",0.0214674744423688
1969,"Manitoba","Share of Provincial GDP",0.0409038165533326
1969,"New Brunswick","Share of Provincial GDP",0.0992662466867247
1969,"Newfoundland and Labrador","Share of Provincial GDP",0.148594698620064
1969,"Nova Scotia","Share of Provincial GDP",0.0943483313745947
1969,"Ontario","Share of Provincial GDP",0.0206881209913634
1969,"Prince Edward Island","Share of Provincial GDP",0.16231067701082
1969,"Quebec","Share of Provincial GDP",0.0324473183114725
1969,"Saskatchewan","Share of Provincial GDP",0.039978880701582
1970,"Alberta","Share of Provincial GDP",0.0332834742726788
1970,"British Columbia","Share of Provincial GDP",0.0276554525994642
1970,"Manitoba","Share of Provincial GDP",0.0542634297501337
1970,"New Brunswick","Share of Provincial GDP",0.113828916691746
1970,"Newfoundland and Labrador","Share of Provincial GDP",0.17485086196145
1970,"Nova Scotia","Share of Provincial GDP",0.0854246083083428
1970,"Ontario","Share of Provincial GDP",0.0256444795936645
1970,"Prince Edward Island","Share of Provincial GDP",0.234373286840095
1970,"Quebec","Share of Provincial GDP",0.047258199578206
1970,"Saskatchewan","Share of Provincial GDP",0.0555550765383769
1971,"Alberta","Share of Provincial GDP",0.0333299600569549
1971,"British Columbia","Share of Provincial GDP",0.026771338180641
1971,"Manitoba","Share of Provincial GDP",0.0549138439667719
1971,"New Brunswick","Share of Provincial GDP",0.112821136069318
1971,"Newfoundland and Labrador","Share of Provincial GDP",0.170968190255317
1971,"Nova Scotia","Share of Provincial GDP",0.0925587294986697
1971,"Ontario","Share of Provincial GDP",0.0266035934678004
1971,"Prince Edward Island","Share of Provincial GDP",0.19116217267667
1971,"Quebec","Share of Provincial GDP",0.0512748684030837
1971,"Saskatchewan","Share of Provincial GDP",0.0717354176449543
1972,"Alberta","Share of Provincial GDP",0.0325522932477764
1972,"British Columbia","Share of Provincial GDP",0.0240330599885314
1972,"Manitoba","Share of Provincial GDP",0.0569413422195688
1972,"New Brunswick","Share of Provincial GDP",0.112940550429954
1972,"Newfoundland and Labrador","Share of Provincial GDP",0.163326763839999
1972,"Nova Scotia","Share of Provincial GDP",0.101942835007472
1972,"Ontario","Share of Provincial GDP",0.0254474026712339
1972,"Prince Edward Island","Share of Provincial GDP",0.197424633395871
1972,"Quebec","Share of Provincial GDP",0.042552066605245
1972,"Saskatchewan","Share of Provincial GDP",0.0856825465402807
1973,"Alberta","Share of Provincial GDP",0.0376827830130413
1973,"British Columbia","Share of Provincial GDP",0.0216957110891751
1973,"Manitoba","Share of Provincial GDP",0.0561819381617499
1973,"New Brunswick","Share of Provincial GDP",0.11562379644624
1973,"Newfoundland and Labrador","Share of Provincial GDP",0.170786170523376
1973,"Nova Scotia","Share of Provincial GDP",0.105314854299682
1973,"Ontario","Share of Provincial GDP",0.0233089510392382
1973,"Prince Edward Island","Share of Provincial GDP",0.179817626133323
1973,"Quebec","Share of Provincial GDP",0.0439472816435762
1973,"Saskatchewan","Share of Provincial GDP",0.0727897930735253
1974,"Alberta","Share of Provincial GDP",0.0335346282180515
1974,"British Columbia","Share of Provincial GDP",0.0276534784241173
1974,"Manitoba","Share of Provincial GDP",0.0616276115211154
1974,"New Brunswick","Share of Provincial GDP",0.12350464102626
1974,"Newfoundland and Labrador","Share of Provincial GDP",0.185671000615789
1974,"Nova Scotia","Share of Provincial GDP",0.114515953807013
1974,"Ontario","Share of Provincial GDP",0.029984079269945
1974,"Prince Edward Island","Share of Provincial GDP",0.191092358563257
1974,"Quebec","Share of Provincial GDP",0.0528144032200533
1974,"Saskatchewan","Share of Provincial GDP",0.0514276218906171
1975,"Alberta","Share of Provincial GDP",0.0262566043836464
1975,"British Columbia","Share of Provincial GDP",0.0304918574567485
1975,"Manitoba","Share of Provincial GDP",0.0617321461709175
1975,"New Brunswick","Share of Provincial GDP",0.126172487004585
1975,"Newfoundland and Labrador","Share of Provincial GDP",0.161920023639922
1975,"Nova Scotia","Share of Provincial GDP",0.125978139882586
1975,"Ontario","Share of Provincial GDP",0.0296948432242942
1975,"Prince Edward Island","Share of Provincial GDP",0.226118751279429
1975,"Quebec","Share of Provincial GDP",0.0462368964845134
1975,"Saskatchewan","Share of Provincial GDP",0.046279803255113
1976,"Alberta","Share of Provincial GDP",0.0285254450921249
1976,"British Columbia","Share of Provincial GDP",0.0337650282346491
1976,"Manitoba","Share of Provincial GDP",0.0632435287526611
1976,"New Brunswick","Share of Provincial GDP",0.12354593788998
1976,"Newfoundland and Labrador","Share of Provincial GDP",0.158226730099305
1976,"Nova Scotia","Share of Provincial GDP",0.125238790953248
1976,"Ontario","Share of Provincial GDP",0.0319505703432478
1976,"Prince Edward Island","Share of Provincial GDP",0.220746038709559
1976,"Quebec","Share of Provincial GDP",0.0496777979405746
1976,"Saskatchewan","Share of Provincial GDP",0.0347334425080232
1977,"Alberta","Share of Provincial GDP",0.0231001488809466
1977,"British Columbia","Share of Provincial GDP",0.0276609476165223
1977,"Manitoba","Share of Provincial GDP",0.0750856889286009
1977,"New Brunswick","Share of Provincial GDP",0.121146517371758
1977,"Newfoundland and Labrador","Share of Provincial GDP",0.153733093734524
1977,"Nova Scotia","Share of Provincial GDP",0.125058267323347
1977,"Ontario","Share of Provincial GDP",0.0257429521227416
1977,"Prince Edward Island","Share of Provincial GDP",0.195386218072145
1977,"Quebec","Share of Provincial GDP",0.0555580084014858
1977,"Saskatchewan","Share of Provincial GDP",0.0379966944725096
1978,"Alberta","Share of Provincial GDP",0.0219588245527989
1978,"British Columbia","Share of Provincial GDP",0.0269196953523798
1978,"Manitoba","Share of Provincial GDP",0.0616876410655486
1978,"New Brunswick","Share of Provincial GDP",0.129679881482022
1978,"Newfoundland and Labrador","Share of Provincial GDP",0.1756406724047
1978,"Nova Scotia","Share of Provincial GDP",0.11909397937782
1978,"Ontario","Share of Provincial GDP",0.0260827134968878
1978,"Prince Edward Island","Share of Provincial GDP",0.193723637734233
1978,"Quebec","Share of Provincial GDP",0.0568883412277674
1978,"Saskatchewan","Share of Provincial GDP",0.0470448118655797
1979,"Alberta","Share of Provincial GDP",0.0180163658749209
1979,"British Columbia","Share of Provincial GDP",0.0274725315339175
1979,"Manitoba","Share of Provincial GDP",0.0693568431575967
1979,"New Brunswick","Share of Provincial GDP",0.123857148256331
1979,"Newfoundland and Labrador","Share of Provincial GDP",0.155289068457907
1979,"Nova Scotia","Share of Provincial GDP",0.122710819354002
1979,"Ontario","Share of Provincial GDP",0.0260031482738481
1979,"Prince Edward Island","Share of Provincial GDP",0.190938633870969
1979,"Quebec","Share of Provincial GDP",0.0534658464192288
1979,"Saskatchewan","Share of Provincial GDP",0.0394564168093308
1980,"Alberta","Share of Provincial GDP",0.0162383106861937
1980,"British Columbia","Share of Provincial GDP",0.0260961536778468
1980,"Manitoba","Share of Provincial GDP",0.0711508213124744
1980,"New Brunswick","Share of Provincial GDP",0.128712741938544
1980,"Newfoundland and Labrador","Share of Provincial GDP",0.15622129321036
1980,"Nova Scotia","Share of Provincial GDP",0.130564902123454
1980,"Ontario","Share of Provincial GDP",0.0250775524990801
1980,"Prince Edward Island","Share of Provincial GDP",0.192870756859857
1980,"Quebec","Share of Provincial GDP",0.0507777430169035
1980,"Saskatchewan","Share of Provincial GDP",0.0409492794135302
1981,"Alberta","Share of Provincial GDP",0.0160253475211077
1981,"British Columbia","Share of Provincial GDP",0.024186625461413
1981,"Manitoba","Share of Provincial GDP",0.0628608545034642
1981,"New Brunswick","Share of Provincial GDP",0.123571858087793
1981,"Newfoundland and Labrador","Share of Provincial GDP",0.148162254808608
1981,"Nova Scotia","Share of Provincial GDP",0.118227816857954
1981,"Ontario","Share of Provincial GDP",0.0255384963597269
1981,"Prince Edward Island","Share of Provincial GDP",0.170391061452514
1981,"Quebec","Share of Provincial GDP",0.0545293996685658
1981,"Saskatchewan","Share of Provincial GDP",0.0375735926440431
1982,"Alberta","Share of Provincial GDP",0.0209809357565801
1982,"British Columbia","Share of Provincial GDP",0.0273175965665236
1982,"Manitoba","Share of Provincial GDP",0.0668523676880223
1982,"New Brunswick","Share of Provincial GDP",0.132839302868121
1982,"Newfoundland and Labrador","Share of Provincial GDP",0.158704883227176
1982,"Nova Scotia","Share of Provincial GDP",0.111924464247825
1982,"Ontario","Share of Provincial GDP",0.0229319528525895
1982,"Prince Edward Island","Share of Provincial GDP",0.187012987012987
1982,"Quebec","Share of Provincial GDP",0.0638344052365231
1982,"Saskatchewan","Share of Provincial GDP",0.0418437397842432
1983,"Alberta","Share of Provincial GDP",0.0210555960506262
1983,"British Columbia","Share of Provincial GDP",0.0304891645887814
1983,"Manitoba","Share of Provincial GDP",0.066038961038961
1983,"New Brunswick","Share of Provincial GDP",0.118587047939445
1983,"Newfoundland and Labrador","Share of Provincial GDP",0.146695236525466
1983,"Nova Scotia","Share of Provincial GDP",0.102501639651457
1983,"Ontario","Share of Provincial GDP",0.0249247410582173
1983,"Prince Edward Island","Share of Provincial GDP",0.156320119670905
1983,"Quebec","Share of Provincial GDP",0.0655826213993077
1983,"Saskatchewan","Share of Provincial GDP",0.0380307692307692
1984,"Alberta","Share of Provincial GDP",0.02418108776267
1984,"British Columbia","Share of Provincial GDP",0.0341778018073685
1984,"Manitoba","Share of Provincial GDP",0.0685493185493185
1984,"New Brunswick","Share of Provincial GDP",0.117104406338181
1984,"Newfoundland and Labrador","Share of Provincial GDP",0.151328929174988
1984,"Nova Scotia","Share of Provincial GDP",0.104857621440536
1984,"Ontario","Share of Provincial GDP",0.0264137221815041
1984,"Prince Edward Island","Share of Provincial GDP",0.189267585206672
1984,"Quebec","Share of Provincial GDP",0.0643538007451493
1984,"Saskatchewan","Share of Provincial GDP",0.0450273854136639
1985,"Alberta","Share of Provincial GDP",0.0272960403355501
1985,"British Columbia","Share of Provincial GDP",0.0360651036065104
1985,"Manitoba","Share of Provincial GDP",0.0656779661016949
1985,"New Brunswick","Share of Provincial GDP",0.124642711310739
1985,"Newfoundland and Labrador","Share of Provincial GDP",0.177745241581259
1985,"Nova Scotia","Share of Provincial GDP",0.0958819439079039
1985,"Ontario","Share of Provincial GDP",0.0269210731289622
1985,"Prince Edward Island","Share of Provincial GDP",0.171527777777778
1985,"Quebec","Share of Provincial GDP",0.0618381274777792
1985,"Saskatchewan","Share of Provincial GDP",0.0474256230102097
1986,"Alberta","Share of Provincial GDP",0.0291808273760694
1986,"British Columbia","Share of Provincial GDP",0.0348067985208807
1986,"Manitoba","Share of Provincial GDP",0.0604797199917645
1986,"New Brunswick","Share of Provincial GDP",0.108796506868007
1986,"Newfoundland and Labrador","Share of Provincial GDP",0.160897782585181
1986,"Nova Scotia","Share of Provincial GDP",0.0869256948383437
1986,"Ontario","Share of Provincial GDP",0.0238861270049714
1986,"Prince Edward Island","Share of Provincial GDP",0.145161290322581
1986,"Quebec","Share of Provincial GDP",0.0528884934263594
1986,"Saskatchewan","Share of Provincial GDP",0.0491493383742911
1987,"Alberta","Share of Provincial GDP",0.0308210853818606
1987,"British Columbia","Share of Provincial GDP",0.0336162831749735
1987,"Manitoba","Share of Provincial GDP",0.0659108378170638
1987,"New Brunswick","Share of Provincial GDP",0.108150599917253
1987,"Newfoundland and Labrador","Share of Provincial GDP",0.160805906644976
1987,"Nova Scotia","Share of Provincial GDP",0.0877645502645503
1987,"Ontario","Share of Provincial GDP",0.0233845267154868
1987,"Prince Edward Island","Share of Provincial GDP",0.142615558060879
1987,"Quebec","Share of Provincial GDP",0.0507052298540982
1987,"Saskatchewan","Share of Provincial GDP",0.0578967247612367
1988,"Alberta","Share of Provincial GDP",0.0321896272779999
1988,"British Columbia","Share of Provincial GDP",0.0321242804632776
1988,"Manitoba","Share of Provincial GDP",0.0743757511016157
1988,"New Brunswick","Share of Provincial GDP",0.110955710955711
1988,"Newfoundland and Labrador","Share of Provincial GDP",0.166219839142091
1988,"Nova Scotia","Share of Provincial GDP",0.0976817042606516
1988,"Ontario","Share of Provincial GDP",0.0223150257318822
1988,"Prince Edward Island","Share of Provincial GDP",0.149023638232271
1988,"Quebec","Share of Provincial GDP",0.0499839973282496
1988,"Saskatchewan","Share of Provincial GDP",0.0613970972120706
1989,"Alberta","Share of Provincial GDP",0.0298246627574453
1989,"British Columbia","Share of Provincial GDP",0.0294481343140879
1989,"Manitoba","Share of Provincial GDP",0.0721347184986595
1989,"New Brunswick","Share of Provincial GDP",0.11339365173539
1989,"Newfoundland and Labrador","Share of Provincial GDP",0.163343980614605
1989,"Nova Scotia","Share of Provincial GDP",0.0941341763259572
1989,"Ontario","Share of Provincial GDP",0.0209963005845641
1989,"Prince Edward Island","Share of Provincial GDP",0.15035799522673
1989,"Quebec","Share of Provincial GDP",0.0488469546075402
1989,"Saskatchewan","Share of Provincial GDP",0.0631511062605417
1990,"Alberta","Share of Provincial GDP",0.0279707301553635
1990,"British Columbia","Share of Provincial GDP",0.0278121737441426
1990,"Manitoba","Share of Provincial GDP",0.0723591336264268
1990,"New Brunswick","Share of Provincial GDP",0.118285797017518
1990,"Newfoundland and Labrador","Share of Provincial GDP",0.17337627482555
1990,"Nova Scotia","Share of Provincial GDP",0.0975140155161674
1990,"Ontario","Share of Provincial GDP",0.0220483493270146
1990,"Prince Edward Island","Share of Provincial GDP",0.153846153846154
1990,"Quebec","Share of Provincial GDP",0.0482891072628917
1990,"Saskatchewan","Share of Provincial GDP",0.0714780440504225
1991,"Alberta","Share of Provincial GDP",0.0291410634958636
1991,"British Columbia","Share of Provincial GDP",0.0262194763165637
1991,"Manitoba","Share of Provincial GDP",0.0826298701298701
1991,"New Brunswick","Share of Provincial GDP",0.108156536697248
1991,"Newfoundland and Labrador","Share of Provincial GDP",0.157921810699588
1991,"Nova Scotia","Share of Provincial GDP",0.0914154652686763
1991,"Ontario","Share of Provincial GDP",0.0242184929253044
1991,"Prince Edward Island","Share of Provincial GDP",0.141405214317278
1991,"Quebec","Share of Provincial GDP",0.0467135362944307
1991,"Saskatchewan","Share of Provincial GDP",0.0822137649594204
1992,"Alberta","Share of Provincial GDP",0.0359813449362966
1992,"British Columbia","Share of Provincial GDP",0.0280505993481743
1992,"Manitoba","Share of Provincial GDP",0.0747343706474591
1992,"New Brunswick","Share of Provincial GDP",0.120510331438081
1992,"Newfoundland and Labrador","Share of Provincial GDP",0.16881509745282
1992,"Nova Scotia","Share of Provincial GDP",0.0900154099580212
1992,"Ontario","Share of Provincial GDP",0.0253114959642661
1992,"Prince Edward Island","Share of Provincial GDP",0.140381282495667
1992,"Quebec","Share of Provincial GDP",0.0506200459844198
